id,symbol,name,publisher,instrument_class,currency,exchange,mic,asset,security_type,min_lot_size,expiration,max_price_variation,unit_of_measure_qty,min_price_increment,display_factor,price_display_format,price_ratio REAL,underlying_symbol,maturity_year,maturity_month,maturity_day,group,tick_rule,strike_price,strike_price_currency
521979146,FBRT PRE,FRANKLIN BSP REALTY TRST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
522147520,EICA,EAGLE PT INCOME CO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
522320580,RPC,RIDGEPOST CAPITAL INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Private Equity,,,
522586439,MS PRO,MORGAN STANLEY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
522592608,BAC PRQ,BANK AMER CORP DEP SHS REPSG 1/1000,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
522982392,MEGI,NYLI CBRE GLBL INFR MEGA TRM,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
523014861,BXSL,BLACKSTONE SECURED LENDING F,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
523014876,ONL,ORION PROPERTIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
524096642,CBL,CBL & ASSOCIATES PROPERTIES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
524133226,DMOB,DELIMOBIL HOLDING SA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
524305695,CMTG,CLAROS MORTGAGE TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
524517647,SKM,SK TELECOM CO LTD-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
524706401,NXDR,NEXTDOOR HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
524706466,DPM,DESERT PEAK MINERALS INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
525260366,CINT,CI&T INC/UNITED STATES-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
525520657,HPP PRC,HUDSON PACIFIC PROPERTIE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
525552632,TCBX,THIRD COAST BANCSHARES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
525770138,WEAV,WEAVE COMMUNICATIONS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
526884558,OPP PRB,RIVERNORTH / DOUBLELINE STRAT. OPP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
526906301,KLC,KINDERCARE LEARNING COS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
526906304,SG,SWEETGREEN INC - CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
528021990,NMAI,NUVEEN MULTI-ASSET INCOME,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
528022013,GUG,GUGGENHEIM ACTIVE ALLOCATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
528916174,ECC PRD,EAGLE POINT CREDIT CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
529024217,DTG,DTE ENERGY CO JR SUB NT SER E,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
529347042,GPMT PRA,GRANITE POINT MTGE TRST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
530091801,HGTY,HAGERTY INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
530633067,PSA PRR,PUBLIC STORAGE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
530906124,PL,PLANET LABS PBC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
530965685,CRGY,CRESCENT ENERGY INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
530965695,BBAI,BIGBEAR.AI HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
531212179,WLTG,WEALTHTRUST DBS LNG TRM GRW,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
531212348,NU,NU HOLDINGS LTD/CAYMAN ISL-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
531398916,BORR,BORR DRILLING LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
532211215,BEPI,BROOKFIELD BRP HOLDINGS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
532266285,LUCK,LUCKY STRIKE ENTERTAINMENT C,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
532274461,IOT,SAMSARA INC-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
532600570,EFC PRB,ELLINGTON FINL INC CUM.RED PFD STK,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
532646923,NPFD,NUVEEN VAR RT PREF & INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
532646933,DOUG,DOUGLAS ELLIMAN INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
532790286,BWNB,BABCOCK & WILCOX ENTERPR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Constr&amp;Mining,,,
532829500,ZGN,ERMENEGILDO ZEGNA NV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Apparel,,,
533809096,GRBK PRA,GREEN BRICK PARTNERS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
535271307,FRT,FEDERAL REALTY INVS TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
535283345,GPGI,GPGI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
535288388,APO,APOLLO GLOBAL MANAGEMENT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
536222334,FRT PRC,FRT 5 12/31/49 PFD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
536390428,PSA PRS,PUBLIC STORAGE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
537789289,SLG,SL GREEN REALTY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
537817749,DMA,DESTRA MULTI-ALTERNATIVE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
538323399,BIPI,BIP BERMUDA HOLDINGS I,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
538837691,FSPR,FOUR SPRINGS CAPITAL TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
539866811,ECCV,EAGLE POINT CREDIT CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
540900810,SHEL,SHELL PLC-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
540920359,SPE PRC,SPECIAL OPPORTUNITIES FD INC PFD CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
541197792,SKYH,SKY HARBOUR GROUP CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
541265128,PAXS,PIMCO ACCESS INCOME FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
541265139,SGHC,SUPER GROUP SGHC LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Entertainment,,,
542225026,WBS PRG,WEBSTER FINL CORP DEPOSITARY SHS RE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
542523126,BAC PRS,BANK AMER CORP DEP SHS REPSTG 1/000,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
542577742,SES,SES AI CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
542577763,WINN,HARBOR LONG-TERM GROWERS ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
543265441,USB PRS,US BANCORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
543507613,BRCC,BRC INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Beverages,,,
543663083,MDV,MODIV INDUSTRIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
543663103,RMMZ,RVRNRTH MGD DUR MUNI INC II,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
543810481,NRGV,ENERGY VAULT HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Energy-Alternate Sources,,,
543859902,HGER,HARBOR COMMODITY ALL WEATHER,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
545665955,BRBR,BELLRING BRANDS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
545798694,RLTY,COHEN & STEERS RL EST OPPRT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
623588756,HSHP,HIMALAYA SHIPPING LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
546518734,SDRL,SEADRILL LIMITED,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
547600637,PRIF PRL,PRIORITY INCOME FD INC PFD SER L,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
550324178,DINO,HF SINCLAIR CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
550344963,KMPB,KEMPER CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
550587856,ENOV,ENOVIS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
550617891,ESAB,ESAB CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Diversified,,,
552747219,MFA,MFA FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
553247719,MOGU,MOGU INC-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
554208336,EDU,NEW ORIENTAL EDUCATIO-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
554386244,GHI,GREYSTONE HOUSING IMPACT INV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
554413380,MTB PRH,M&T BANK CORPORATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
555711270,EE,EXCELERATE ENERGY INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
556067839,RIV PRA,RIVERNORTH OPP FUND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
557337352,BRW,SABA CAPITAL INCOME & OPPORT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
558659748,SAT,SARATOGA INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
559289446,SMR,NUSCALE POWER CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Constr&amp;Mining,,,
559723037,ODV,OSISKO DEVELOPMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
559931480,BLCO,BAUSCH + LOMB CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
560375049,IVR,INVESCO MORTGAGE CAPITAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
560751549,EVEX,EVE HOLDING INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
561043577,CXT,CRANE NXT CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
561977871,FENG,PHOENIX NEW MEDIA LTD -ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
563578577,GDIV,HARBOR DIVIDEND GROWTH LEADE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
564354641,GBTG,GLOBAL BUSINESS TRAVEL GROUP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
566842207,FEDU,FOUR SEASONS EDUCATION CAYMA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
570164220,HTFC,HORIZON TECHNOLOGY FINANCE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
572313495,GSK,GSK PLC-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
573009153,HLN,HALEON PLC-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Cosmetics/Personal Care,,,
573166977,MUX,MCEWEN INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
575088334,HR,HEALTHCARE REALTY TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
575436677,GETY,GETTY IMAGES HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
576721164,MS PRP,MORGAN STANLEY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
576969490,CGV,CONDUCTOR GLOBAL EQ VAL ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
578031277,QBTS,D-WAVE QUANTUM INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
578327143,DBRG,DIGITALBRIDGE GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
578351119,SPXC,SPX TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
578413063,DRLL,STRIVE US ENERGY ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
579118449,NWG,NATWEST GROUP PLC -SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
579656134,F PRD,FORD MOTOR COMPANY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Manufacturers,,,
580815157,PRH,PRUDENTIAL FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
581240386,ORC,ORCHID ISLAND CAPITAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
581418961,CMCM,CHEETAH MOBILE INC - ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
581445463,KEY PRL,KEYCORP NEW DEP SHS REPSTG 1/40TH I,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
582332987,J,JACOBS SOLUTIONS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
583257697,PR,PERMIAN RESOURCES CORP-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
584127832,COHR,COHERENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electronics,,,
584418882,BKT,BLACKROCK INCOME TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
585013481,NLY,ANNALY CAPITAL MANAGEMENT IN,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
585036584,THLV,THOR EQUAL WL VL ETF-USD INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
585036604,CRBG,COREBRIDGE FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
585323053,AMPX,AMPRIUS TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
585324503,STRV,STRIVE 500 ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
586067697,XPER,XPERI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Furnishings,,,
586873967,BHVN,BIOHAVEN LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Biotechnology,,,
587227168,HIPO,HIPPO HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
587257548,NE,NOBLE CORP PLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
587842007,LVWR,LIVEWIRE GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
588206703,ARIS,ARIS MINING CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
589359983,STEL,STELLAR BANCORP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
589828153,TWO,TWO HARBORS INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
589896897,DSMC,DISTILLATE S/M CASH FLOW ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
589896907,SHOC,SHOC US SEMICON EQUITY ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
590475528,RZC,REINSURANCE GROUP OF AMERICA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
590510605,HFND,UNLTD HFND MULT ST RET TRACK,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
592052137,RXO,RXO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
593019000,GRNT,GRANITE RIDGE RESOURCES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
593850402,BMN,BLACKROCK 2037 MUNI TRGT TRM,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
594761639,PERF,PERFECT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
595752399,SAJ,SARATOGA INVETSMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
596111531,TESTTE33,TEST CA TEST US,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
596545571,UHAL B,U-HAUL HOLDING CO-NON VOTING,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
596739249,STXD,STRIVE 1000 DIVIDEND GROWTH,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
596739252,STXG,STRIVE 1000 GROWTH ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
596739259,STXV,STRIVE 1000 VALUE ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
596739262,STXK,STRIVE SMALL-CAP ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
596994044,FSCO,FS CREDIT OPPORTUNITIES CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
597669736,FG,F&G ANNUITIES & LIFE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
597954941,LNC PRD,LINCOLN NATIONAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
598077906,GRND,GRINDR INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
599374254,ATS,ATS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Diversified,,,
599900800,BN,BROOKFIELD CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Private Equity,,,
599900805,BAM,BROOKFIELD ASSET MGMT-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
600782764,PSFE,PAYSAFE LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
602111290,MBC,MASTERBRAND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
602416109,ATH PRE,ATHENE HLDG LTD DEP SH REPSTG 1/100,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
602423308,TISI,TEAM INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
602439320,LANV,LANVIN GROUP HOLDINGS LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Apparel,,,
602596427,SLAI,SOLAI LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
602745519,SAY,SARATOGA INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
604736961,FRO,FRONTLINE PLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
606097067,NYC,AMERICAN STRATEGIC INVESTM-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
606826288,VTS,VITESSE ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
607501731,RWT PRA,REDWOOD TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
610456566,TXO,TXO PARTNERS LP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
611160158,STXE,STRIVE EM MARKETS EX-CHINA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
611946672,EFC PRC,ELLINGTON FINANCIAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
617975681,ASBA,ASSOCIATED BANC-CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
618310823,AMX,AMERICA MOVIL SAB DE CV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
618945949,JXN PRA,JACKSON FINL INC DPSTRY SHS REPSTG,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
621500411,CR,CRANE CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Diversified,,,
621734928,SAFE,SAFEHOLD INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
622812525,CP,CANADIAN PACIFIC KANSAS CITY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
624996076,MSGE,MADISON SQUARE GARDEN ENTERT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Entertainment,,,
627545222,SAZ,SARATOGA INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
628622256,CLB,CORE LABORATORIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
629043863,KVUE,KENVUE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Cosmetics/Personal Care,,,
630919726,RBA,RB GLOBAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Distribution/Wholesale,,,
631325171,ALL PRJ,ALLSTATE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
631329277,KNF,KNIFE RIVER CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Building Materials,,,
633108219,ATMU,ATMUS FILTRATION TECHNOLOGIE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electronics,,,
633937587,GROV,GROVE COLLABORATIVE HOLDINGS ,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
634819668,OPAD,OFFERPAD SOLUTIONS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
635438413,LOCL,LOCAL BOUNTI CORP ,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Agriculture,,,
635951859,NPWR,NET POWER INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
636387343,CAVA,CAVA GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
636678518,SKLZ,SKILLZ INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
638219806,PHIN,PHINIA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Parts&amp;Equipment,,,
639336269,PLGO,PELAGOS INSURANCE CAPITAL LT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
639336275,KGS,KODIAK GAS SERVICES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
639336278,SVV,SAVERS VALUE VILLAGE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
639441347,OWLT,OWLET INC ,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
639450954,VTMX,CORP INMOBILIARIA VESTA-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
640331692,LZM,LIFEZONE METALS LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
640550564,ABX,ABACUS GLOBAL MANAGEMENT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
642427345,HF,DGA CORE PLUS ABS RTRN ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
642848418,PSQH,PSQ HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
644855271,SN,SHARKNINJA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Furnishings,,,
647324578,BUXX,STRIVE ENHANCED INCOME SHORT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
647324583,STXT,STRIVE TOTAL RETURN BOND ETF,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
647324601,HHH,HOWARD HUGHES HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
647611140,DBD,DIEBOLD NIXDORF INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
647800108,APO PRA,APOLLO GLOBAL MGMT INC NEW SER A MA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
648081824,AMC,AMC ENTERTAINMENT HLDS-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Entertainment,,,
649389091,SPIR,SPIRE GLOBAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
650949028,APOS,APOLLO GLOBAL MANAGEMENT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
651420084,FTWO,STRIVE NATURAL RESOURCES AND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
652841542,TKO,TKO GROUP HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Entertainment,,,
653579423,GNL PRD,GLOBAL NET LEASE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
653585087,GNL PRE,GLOBAL NET LEASE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
654711260,FTK,FLOTEK INDUSTRIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
654750909,KVYO,KLAVIYO INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
655276604,AU,ANGLOGOLD ASHANTI PLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
655276622,VLTO,VERALTO CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Environmental Control,,,
655276634,ARR,ARMOUR RESIDENTIAL REIT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
655294494,AKA,AKA BRANDS HOLDING CORP ,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
